2023-11-20 21:59:11,085 INFO    StreamThr :1952 [internal.py:wandb_internal():86] W&B internal server running at pid: 1952, started at: 2023-11-20 21:59:11.084547
2023-11-20 21:59:13,061 DEBUG   HandlerThread:1952 [system_monitor.py:probe():223] {'os': 'Windows-10-10.0.22631-SP0', 'python': '3.8.18', 'heartbeatAt': '2023-11-20T13:59:12.992504', 'startedAt': '2023-11-20T13:59:11.075584', 'docker': None, 'cuda': None, 'args': ('--train_dataset_path', './simulated_trn_data', '--val_dataset_path', './simulated_val_data', '--coords_dataset_path', './simulated_coords_data', '--output_dir', './output_models'), 'state': 'running', 'program': 'train.py', 'codePathLocal': 'train.py', 'codePath': 'train.py', 'git': {'remote': 'https://github.com/vandijklab/BrainLM.git', 'commit': '190a0adac8e71fd968b00e3ef265b2bb4f4951c2'}, 'email': 'ligengchengucd@163.com', 'root': 'E:/Projects/BrainLM', 'host': 'LAPTOP-G8U7O3JS', 'username': 'RyukiRi', 'executable': 'D:\\Anaconda\\envs\\brainLM\\python.exe', 'cpu_count': 14, 'cpu_count_logical': 20, 'cpu_freq': {'current': 1506.0, 'min': 0.0, 'max': 2300.0}, 'cpu_freq_per_core': [{'current': 1506.0, 'min': 0.0, 'max': 2300.0}], 'disk': {'/': {'total': 1907.7265586853027, 'used': 263.9978370666504}}, 'gpu': 'NVIDIA GeForce RTX 3080 Ti Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3080 Ti Laptop GPU', 'memory_total': 17179869184}], 'memory': {'total': 63.672584533691406}}
2023-11-20 21:59:13,061 INFO    HandlerThread:1952 [system_monitor.py:probe():224] Finished collecting system info
2023-11-20 21:59:13,061 INFO    HandlerThread:1952 [system_monitor.py:probe():227] Publishing system info
2023-11-20 21:59:13,061 DEBUG   HandlerThread:1952 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-11-20 21:59:13,061 DEBUG   HandlerThread:1952 [system_info.py:_save_pip():68] Saving pip packages done
2023-11-20 21:59:13,062 DEBUG   HandlerThread:1952 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2023-11-20 21:59:13,148 INFO    Thread-16 :1952 [dir_watcher.py:_on_file_created():271] file/dir created: E:\Projects\BrainLM\wandb\run-20231120_215911-4eka3yey\files\conda-environment.yaml
2023-11-20 21:59:13,148 INFO    Thread-16 :1952 [dir_watcher.py:_on_file_created():271] file/dir created: E:\Projects\BrainLM\wandb\run-20231120_215911-4eka3yey\files\requirements.txt
2023-11-20 21:59:16,136 DEBUG   HandlerThread:1952 [system_info.py:_save_conda():87] Saving conda packages done
2023-11-20 21:59:16,137 INFO    HandlerThread:1952 [system_monitor.py:probe():229] Finished publishing system info
2023-11-20 21:59:16,142 DEBUG   SenderThread:1952 [sender.py:send():380] send: files
2023-11-20 21:59:16,142 INFO    SenderThread:1952 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-11-20 21:59:16,143 DEBUG   HandlerThread:1952 [handler.py:handle_request():146] handle_request: status_report
2023-11-20 21:59:16,151 DEBUG   HandlerThread:1952 [handler.py:handle_request():146] handle_request: stop_status
2023-11-20 21:59:16,152 DEBUG   HandlerThread:1952 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-20 21:59:16,152 DEBUG   SenderThread:1952 [sender.py:send_request():407] send_request: stop_status
2023-11-20 21:59:16,179 INFO    Thread-16 :1952 [dir_watcher.py:_on_file_modified():288] file/dir modified: E:\Projects\BrainLM\wandb\run-20231120_215911-4eka3yey\files\conda-environment.yaml
2023-11-20 21:59:16,180 INFO    Thread-16 :1952 [dir_watcher.py:_on_file_created():271] file/dir created: E:\Projects\BrainLM\wandb\run-20231120_215911-4eka3yey\files\wandb-metadata.json
2023-11-20 21:59:16,838 DEBUG   SenderThread:1952 [sender.py:send():380] send: telemetry
2023-11-20 21:59:16,839 DEBUG   SenderThread:1952 [sender.py:send():380] send: config
2023-11-20 21:59:16,839 DEBUG   SenderThread:1952 [sender.py:send():380] send: metric
2023-11-20 21:59:16,839 DEBUG   SenderThread:1952 [sender.py:send():380] send: telemetry
2023-11-20 21:59:16,841 DEBUG   SenderThread:1952 [sender.py:send():380] send: metric
2023-11-20 21:59:16,841 WARNING SenderThread:1952 [sender.py:send_metric():1329] Seen metric with glob (shouldn't happen)
2023-11-20 21:59:16,853 DEBUG   SenderThread:1952 [sender.py:send():380] send: exit
2023-11-20 21:59:16,854 INFO    SenderThread:1952 [sender.py:send_exit():585] handling exit code: 1
2023-11-20 21:59:16,854 INFO    SenderThread:1952 [sender.py:send_exit():587] handling runtime: 3
2023-11-20 21:59:16,855 INFO    SenderThread:1952 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-20 21:59:16,855 INFO    SenderThread:1952 [sender.py:send_exit():593] send defer
2023-11-20 21:59:16,855 DEBUG   HandlerThread:1952 [handler.py:handle_request():146] handle_request: defer
2023-11-20 21:59:16,856 INFO    HandlerThread:1952 [handler.py:handle_request_defer():172] handle defer: 0
2023-11-20 21:59:16,856 DEBUG   SenderThread:1952 [sender.py:send_request():407] send_request: defer
2023-11-20 21:59:16,856 INFO    SenderThread:1952 [sender.py:send_request_defer():609] handle sender defer: 0
2023-11-20 21:59:16,856 INFO    SenderThread:1952 [sender.py:transition_state():613] send defer: 1
2023-11-20 21:59:16,856 DEBUG   HandlerThread:1952 [handler.py:handle_request():146] handle_request: defer
2023-11-20 21:59:16,856 INFO    HandlerThread:1952 [handler.py:handle_request_defer():172] handle defer: 1
2023-11-20 21:59:16,857 DEBUG   SenderThread:1952 [sender.py:send_request():407] send_request: defer
2023-11-20 21:59:16,857 INFO    SenderThread:1952 [sender.py:send_request_defer():609] handle sender defer: 1
2023-11-20 21:59:16,857 INFO    SenderThread:1952 [sender.py:transition_state():613] send defer: 2
2023-11-20 21:59:16,857 DEBUG   HandlerThread:1952 [handler.py:handle_request():146] handle_request: defer
2023-11-20 21:59:16,857 INFO    HandlerThread:1952 [handler.py:handle_request_defer():172] handle defer: 2
2023-11-20 21:59:16,857 INFO    HandlerThread:1952 [system_monitor.py:finish():203] Stopping system monitor
2023-11-20 21:59:16,866 DEBUG   SystemMonitor:1952 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-11-20 21:59:16,866 INFO    HandlerThread:1952 [interfaces.py:finish():202] Joined cpu monitor
2023-11-20 21:59:16,866 DEBUG   SystemMonitor:1952 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-11-20 21:59:16,866 INFO    HandlerThread:1952 [interfaces.py:finish():202] Joined disk monitor
2023-11-20 21:59:16,866 DEBUG   SystemMonitor:1952 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-11-20 21:59:16,924 INFO    HandlerThread:1952 [interfaces.py:finish():202] Joined gpu monitor
2023-11-20 21:59:16,924 INFO    HandlerThread:1952 [interfaces.py:finish():202] Joined memory monitor
2023-11-20 21:59:16,924 INFO    HandlerThread:1952 [interfaces.py:finish():202] Joined network monitor
2023-11-20 21:59:16,925 DEBUG   SenderThread:1952 [sender.py:send_request():407] send_request: defer
2023-11-20 21:59:16,925 INFO    SenderThread:1952 [sender.py:send_request_defer():609] handle sender defer: 2
2023-11-20 21:59:16,925 INFO    SenderThread:1952 [sender.py:transition_state():613] send defer: 3
2023-11-20 21:59:16,925 DEBUG   SenderThread:1952 [sender.py:send():380] send: stats
2023-11-20 21:59:16,925 DEBUG   HandlerThread:1952 [handler.py:handle_request():146] handle_request: defer
2023-11-20 21:59:16,925 INFO    HandlerThread:1952 [handler.py:handle_request_defer():172] handle defer: 3
2023-11-20 21:59:16,926 DEBUG   SenderThread:1952 [sender.py:send_request():407] send_request: defer
2023-11-20 21:59:16,926 INFO    SenderThread:1952 [sender.py:send_request_defer():609] handle sender defer: 3
2023-11-20 21:59:16,926 INFO    SenderThread:1952 [sender.py:transition_state():613] send defer: 4
2023-11-20 21:59:16,926 DEBUG   HandlerThread:1952 [handler.py:handle_request():146] handle_request: defer
2023-11-20 21:59:16,926 INFO    HandlerThread:1952 [handler.py:handle_request_defer():172] handle defer: 4
2023-11-20 21:59:16,926 DEBUG   SenderThread:1952 [sender.py:send_request():407] send_request: defer
2023-11-20 21:59:16,926 INFO    SenderThread:1952 [sender.py:send_request_defer():609] handle sender defer: 4
2023-11-20 21:59:16,926 INFO    SenderThread:1952 [sender.py:transition_state():613] send defer: 5
2023-11-20 21:59:16,926 DEBUG   HandlerThread:1952 [handler.py:handle_request():146] handle_request: defer
2023-11-20 21:59:16,926 INFO    HandlerThread:1952 [handler.py:handle_request_defer():172] handle defer: 5
2023-11-20 21:59:16,927 DEBUG   SenderThread:1952 [sender.py:send():380] send: summary
2023-11-20 21:59:16,927 INFO    SenderThread:1952 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-20 21:59:16,927 DEBUG   SenderThread:1952 [sender.py:send_request():407] send_request: defer
2023-11-20 21:59:16,927 INFO    SenderThread:1952 [sender.py:send_request_defer():609] handle sender defer: 5
2023-11-20 21:59:16,927 INFO    SenderThread:1952 [sender.py:transition_state():613] send defer: 6
2023-11-20 21:59:16,927 DEBUG   HandlerThread:1952 [handler.py:handle_request():146] handle_request: defer
2023-11-20 21:59:16,927 INFO    HandlerThread:1952 [handler.py:handle_request_defer():172] handle defer: 6
2023-11-20 21:59:16,927 DEBUG   SenderThread:1952 [sender.py:send_request():407] send_request: defer
2023-11-20 21:59:16,927 INFO    SenderThread:1952 [sender.py:send_request_defer():609] handle sender defer: 6
2023-11-20 21:59:16,930 DEBUG   HandlerThread:1952 [handler.py:handle_request():146] handle_request: status_report
2023-11-20 21:59:17,164 ERROR   wandb-upload_0:1952 [internal_api.py:upload_file():2556] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/bci-ia/huggingface/4eka3yey/wandb-metadata.json?Expires=1700575156&GoogleAccessId=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com&Signature=loxmOqnVnJJdYurZdMsibZmg6xRUBlPO3XDrOUqkkOZ7zuj24Jn3nTSbEiKYU6oEkA3rKRSEPbNaT35eG3RQeCPVw6tFCJD41DIUi%2BF2WmVpvBlQYWpd4m4w5GlVQpHnwfNnoPzqWZK6jHJ0uhvyw8W%2Fkqi9n4ovCq7R98wUioScr%2F3ByH1%2Fz1abKKs6igtiENdcbesRf65hCsozLLNZ6m%2FoNE8TciFUTcZy%2FtSkKOZU1MLOVDf3pDnWP4tQR8YkTYO5qluycVUg8oV71Js1AFTtPxL2Wdy7eDhF4pweRNVlAHUwJSEwPyqUY4g1Cq1p0NBdZPtFjtVYR4SVocrGfA%3D%3D: ('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None))
2023-11-20 21:59:17,166 ERROR   wandb-upload_0:1952 [internal_api.py:upload_file():2558] upload_file request headers: {'User-Agent': 'python-requests/2.31.0', 'Accept-Encoding': 'gzip, deflate, br', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '1660'}
2023-11-20 21:59:17,166 ERROR   wandb-upload_0:1952 [internal_api.py:upload_file():2560] upload_file response body: 
2023-11-20 21:59:17,193 INFO    Thread-16 :1952 [dir_watcher.py:_on_file_created():271] file/dir created: E:\Projects\BrainLM\wandb\run-20231120_215911-4eka3yey\files\wandb-summary.json
2023-11-20 21:59:17,194 INFO    Thread-16 :1952 [dir_watcher.py:_on_file_created():271] file/dir created: E:\Projects\BrainLM\wandb\run-20231120_215911-4eka3yey\files\output.log
2023-11-20 21:59:17,209 DEBUG   HandlerThread:1952 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-20 21:59:17,236 INFO    SenderThread:1952 [sender.py:transition_state():613] send defer: 7
2023-11-20 21:59:17,236 DEBUG   SenderThread:1952 [sender.py:send_request():407] send_request: poll_exit
2023-11-20 21:59:17,236 DEBUG   HandlerThread:1952 [handler.py:handle_request():146] handle_request: defer
2023-11-20 21:59:17,237 INFO    HandlerThread:1952 [handler.py:handle_request_defer():172] handle defer: 7
2023-11-20 21:59:17,237 DEBUG   SenderThread:1952 [sender.py:send_request():407] send_request: defer
2023-11-20 21:59:17,237 INFO    SenderThread:1952 [sender.py:send_request_defer():609] handle sender defer: 7
2023-11-20 21:59:18,194 INFO    Thread-16 :1952 [dir_watcher.py:_on_file_modified():288] file/dir modified: E:\Projects\BrainLM\wandb\run-20231120_215911-4eka3yey\files\config.yaml
2023-11-20 21:59:18,210 DEBUG   HandlerThread:1952 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-20 21:59:18,709 ERROR   wandb-upload_0:1952 [internal_api.py:upload_file():2556] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/bci-ia/huggingface/4eka3yey/wandb-metadata.json?Expires=1700575156&GoogleAccessId=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com&Signature=loxmOqnVnJJdYurZdMsibZmg6xRUBlPO3XDrOUqkkOZ7zuj24Jn3nTSbEiKYU6oEkA3rKRSEPbNaT35eG3RQeCPVw6tFCJD41DIUi%2BF2WmVpvBlQYWpd4m4w5GlVQpHnwfNnoPzqWZK6jHJ0uhvyw8W%2Fkqi9n4ovCq7R98wUioScr%2F3ByH1%2Fz1abKKs6igtiENdcbesRf65hCsozLLNZ6m%2FoNE8TciFUTcZy%2FtSkKOZU1MLOVDf3pDnWP4tQR8YkTYO5qluycVUg8oV71Js1AFTtPxL2Wdy7eDhF4pweRNVlAHUwJSEwPyqUY4g1Cq1p0NBdZPtFjtVYR4SVocrGfA%3D%3D: ('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None))
2023-11-20 21:59:18,709 ERROR   wandb-upload_0:1952 [internal_api.py:upload_file():2558] upload_file request headers: {'User-Agent': 'python-requests/2.31.0', 'Accept-Encoding': 'gzip, deflate, br', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '1660'}
2023-11-20 21:59:18,709 ERROR   wandb-upload_0:1952 [internal_api.py:upload_file():2560] upload_file response body: 
2023-11-20 21:59:18,868 INFO    SenderThread:1952 [sender.py:transition_state():613] send defer: 8
2023-11-20 21:59:18,868 DEBUG   SenderThread:1952 [sender.py:send_request():407] send_request: poll_exit
2023-11-20 21:59:18,869 DEBUG   HandlerThread:1952 [handler.py:handle_request():146] handle_request: defer
2023-11-20 21:59:18,869 INFO    HandlerThread:1952 [handler.py:handle_request_defer():172] handle defer: 8
2023-11-20 21:59:18,869 DEBUG   SenderThread:1952 [sender.py:send_request():407] send_request: defer
2023-11-20 21:59:18,869 INFO    SenderThread:1952 [sender.py:send_request_defer():609] handle sender defer: 8
2023-11-20 21:59:18,870 INFO    SenderThread:1952 [job_builder.py:build():281] Attempting to build job artifact
2023-11-20 21:59:18,871 INFO    SenderThread:1952 [job_builder.py:_get_source_type():393] is repo sourced job
2023-11-20 21:59:18,894 INFO    SenderThread:1952 [job_builder.py:build():369] adding wandb-job metadata file
2023-11-20 21:59:18,911 INFO    SenderThread:1952 [sender.py:transition_state():613] send defer: 9
2023-11-20 21:59:18,911 DEBUG   SenderThread:1952 [sender.py:send():380] send: artifact
2023-11-20 21:59:18,913 DEBUG   HandlerThread:1952 [handler.py:handle_request():146] handle_request: defer
2023-11-20 21:59:18,913 INFO    HandlerThread:1952 [handler.py:handle_request_defer():172] handle defer: 9
2023-11-20 21:59:19,205 INFO    Thread-16 :1952 [dir_watcher.py:_on_file_modified():288] file/dir modified: E:\Projects\BrainLM\wandb\run-20231120_215911-4eka3yey\files\output.log
2023-11-20 21:59:19,221 DEBUG   HandlerThread:1952 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-20 21:59:21,073 ERROR   wandb-upload_2:1952 [internal_api.py:upload_file():2556] upload_file exception https://storage.googleapis.com/wandb-artifacts-prod/wandb_artifacts/117248269/643749623/c0cce5bee9ba54d6bf7effb274b80d6c?Expires=1700575160&GoogleAccessId=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com&Signature=YKqIN4S608l9BU5BozvX%2FMstuIyrHIq9CvcbgGiGdTs6Q6x3gN2qP8qxh5UmSR7IxWmdClPhJqOiBx5XXwm%2BN0M16n28RaDVRNXahCjKlfKuZb6iEqKV0kZsQkSoNuZbsLj9WKhD6Ia3V9auQ4lvioEPTUPp%2BByzsJwysf3dTheT8kpTai4XfqR5Msxgn%2BYB7azSNJlPv4KevKE8tzC3y%2BriQZNeiY%2FoJhQA%2Fy%2BMAKRaKP3hf34vmWL3T4JKUB%2Fj9Pd9xWpe4LA%2BmO1D451bBkohXmBSS%2BafQU5uxJtIRYXby%2Bih4ufVQ5Y%2FvWyoECKy5ak8V0zutdfD9I8rmwQP4g%3D%3D: ('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None))
2023-11-20 21:59:21,073 ERROR   wandb-upload_2:1952 [internal_api.py:upload_file():2558] upload_file request headers: {'User-Agent': 'python-requests/2.31.0', 'Accept-Encoding': 'gzip, deflate, br', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-MD5': 'wMzlvum6VNa/fv+ydLgNbA==', 'Content-Type': 'application/json', 'Content-Length': '22371'}
2023-11-20 21:59:21,073 ERROR   wandb-upload_2:1952 [internal_api.py:upload_file():2560] upload_file response body: 
2023-11-20 21:59:21,176 ERROR   wandb-upload_1:1952 [internal_api.py:upload_file():2556] upload_file exception https://storage.googleapis.com/wandb-artifacts-prod/wandb_artifacts/117248269/643749623/25739aed1ca74c5037534a5f7ba2e3fa?Expires=1700575160&GoogleAccessId=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com&Signature=r0Pl631mPyAM%2B0%2BliiM0mCsUHWhTBLWiBiihuPjyEEFbmBccIAno3keHXT%2B9WGKsMWacT2mBi2ecHmFTRViRZeV5Dgit0qPxJdYal6YeaBspSohIwkqykbxq%2FM6hRSKozAISdzt14hdVrnxC9mmd8rZo8A3JSoKwsyvi85DyrehH3SK9jbufkLjQ3BgYa1%2Bh4so7O7Bg8gbm17R7kq%2Br9awW1BnDLXKYvfjYNGurAVVYv1eXhY1H8HKOgJwjSd3cMopcxLQA7m6vVN2alNcoLIfqj1e%2FtCxbdkiCnOjkB9uWB4NYOzBaEt0W3GZGwza0hi8fDSpCgPlbrIzUZebsIg%3D%3D: ('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None))
2023-11-20 21:59:21,176 ERROR   wandb-upload_1:1952 [internal_api.py:upload_file():2558] upload_file request headers: {'User-Agent': 'python-requests/2.31.0', 'Accept-Encoding': 'gzip, deflate, br', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-MD5': 'JXOa7RynTFA3U0pfe6Lj+g==', 'Content-Type': 'text/plain; charset=utf-8', 'Content-Length': '2159'}
2023-11-20 21:59:21,176 ERROR   wandb-upload_1:1952 [internal_api.py:upload_file():2560] upload_file response body: 
2023-11-20 21:59:21,288 ERROR   wandb-upload_0:1952 [internal_api.py:upload_file():2556] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/bci-ia/huggingface/4eka3yey/wandb-metadata.json?Expires=1700575156&GoogleAccessId=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com&Signature=loxmOqnVnJJdYurZdMsibZmg6xRUBlPO3XDrOUqkkOZ7zuj24Jn3nTSbEiKYU6oEkA3rKRSEPbNaT35eG3RQeCPVw6tFCJD41DIUi%2BF2WmVpvBlQYWpd4m4w5GlVQpHnwfNnoPzqWZK6jHJ0uhvyw8W%2Fkqi9n4ovCq7R98wUioScr%2F3ByH1%2Fz1abKKs6igtiENdcbesRf65hCsozLLNZ6m%2FoNE8TciFUTcZy%2FtSkKOZU1MLOVDf3pDnWP4tQR8YkTYO5qluycVUg8oV71Js1AFTtPxL2Wdy7eDhF4pweRNVlAHUwJSEwPyqUY4g1Cq1p0NBdZPtFjtVYR4SVocrGfA%3D%3D: ('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None))
2023-11-20 21:59:21,288 ERROR   wandb-upload_0:1952 [internal_api.py:upload_file():2558] upload_file request headers: {'User-Agent': 'python-requests/2.31.0', 'Accept-Encoding': 'gzip, deflate, br', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '1660'}
2023-11-20 21:59:21,288 ERROR   wandb-upload_0:1952 [internal_api.py:upload_file():2560] upload_file response body: 
2023-11-20 21:59:21,288 INFO    wandb-upload_0:1952 [retry.py:__call__():172] Retry attempt failed:
Traceback (most recent call last):
  File "D:\Anaconda\envs\brainLM\lib\site-packages\urllib3\connectionpool.py", line 715, in urlopen
    httplib_response = self._make_request(
  File "D:\Anaconda\envs\brainLM\lib\site-packages\urllib3\connectionpool.py", line 404, in _make_request
    self._validate_conn(conn)
  File "D:\Anaconda\envs\brainLM\lib\site-packages\urllib3\connectionpool.py", line 1058, in _validate_conn
    conn.connect()
  File "D:\Anaconda\envs\brainLM\lib\site-packages\urllib3\connection.py", line 419, in connect
    self.sock = ssl_wrap_socket(
  File "D:\Anaconda\envs\brainLM\lib\site-packages\urllib3\util\ssl_.py", line 449, in ssl_wrap_socket
    ssl_sock = _ssl_wrap_socket_impl(
  File "D:\Anaconda\envs\brainLM\lib\site-packages\urllib3\util\ssl_.py", line 493, in _ssl_wrap_socket_impl
    return ssl_context.wrap_socket(sock, server_hostname=server_hostname)
  File "D:\Anaconda\envs\brainLM\lib\ssl.py", line 500, in wrap_socket
    return self.sslsocket_class._create(
  File "D:\Anaconda\envs\brainLM\lib\ssl.py", line 1073, in _create
    self.do_handshake()
  File "D:\Anaconda\envs\brainLM\lib\ssl.py", line 1342, in do_handshake
    self._sslobj.do_handshake()
ConnectionResetError: [WinError 10054] 远程主机强迫关闭了一个现有的连接。

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\Anaconda\envs\brainLM\lib\site-packages\requests\adapters.py", line 486, in send
    resp = conn.urlopen(
  File "D:\Anaconda\envs\brainLM\lib\site-packages\urllib3\connectionpool.py", line 799, in urlopen
    retries = retries.increment(
  File "D:\Anaconda\envs\brainLM\lib\site-packages\urllib3\util\retry.py", line 550, in increment
    raise six.reraise(type(error), error, _stacktrace)
  File "D:\Anaconda\envs\brainLM\lib\site-packages\urllib3\packages\six.py", line 769, in reraise
    raise value.with_traceback(tb)
  File "D:\Anaconda\envs\brainLM\lib\site-packages\urllib3\connectionpool.py", line 715, in urlopen
    httplib_response = self._make_request(
  File "D:\Anaconda\envs\brainLM\lib\site-packages\urllib3\connectionpool.py", line 404, in _make_request
    self._validate_conn(conn)
  File "D:\Anaconda\envs\brainLM\lib\site-packages\urllib3\connectionpool.py", line 1058, in _validate_conn
    conn.connect()
  File "D:\Anaconda\envs\brainLM\lib\site-packages\urllib3\connection.py", line 419, in connect
    self.sock = ssl_wrap_socket(
  File "D:\Anaconda\envs\brainLM\lib\site-packages\urllib3\util\ssl_.py", line 449, in ssl_wrap_socket
    ssl_sock = _ssl_wrap_socket_impl(
  File "D:\Anaconda\envs\brainLM\lib\site-packages\urllib3\util\ssl_.py", line 493, in _ssl_wrap_socket_impl
    return ssl_context.wrap_socket(sock, server_hostname=server_hostname)
  File "D:\Anaconda\envs\brainLM\lib\ssl.py", line 500, in wrap_socket
    return self.sslsocket_class._create(
  File "D:\Anaconda\envs\brainLM\lib\ssl.py", line 1073, in _create
    self.do_handshake()
  File "D:\Anaconda\envs\brainLM\lib\ssl.py", line 1342, in do_handshake
    self._sslobj.do_handshake()
urllib3.exceptions.ProtocolError: ('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None))

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\Anaconda\envs\brainLM\lib\site-packages\wandb\sdk\internal\internal_api.py", line 2549, in upload_file
    response = self._upload_file_session.put(
  File "D:\Anaconda\envs\brainLM\lib\site-packages\requests\sessions.py", line 649, in put
    return self.request("PUT", url, data=data, **kwargs)
  File "D:\Anaconda\envs\brainLM\lib\site-packages\requests\sessions.py", line 589, in request
    resp = self.send(prep, **send_kwargs)
  File "D:\Anaconda\envs\brainLM\lib\site-packages\requests\sessions.py", line 703, in send
    r = adapter.send(request, **kwargs)
  File "D:\Anaconda\envs\brainLM\lib\site-packages\requests\adapters.py", line 501, in send
    raise ConnectionError(err, request=request)
requests.exceptions.ConnectionError: ('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None))

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\Anaconda\envs\brainLM\lib\site-packages\wandb\sdk\lib\retry.py", line 131, in __call__
    result = self._call_fn(*args, **kwargs)
  File "D:\Anaconda\envs\brainLM\lib\site-packages\wandb\sdk\internal\internal_api.py", line 2580, in upload_file
    raise _e.with_traceback(sys.exc_info()[2])
  File "D:\Anaconda\envs\brainLM\lib\site-packages\wandb\sdk\internal\internal_api.py", line 2549, in upload_file
    response = self._upload_file_session.put(
  File "D:\Anaconda\envs\brainLM\lib\site-packages\requests\sessions.py", line 649, in put
